"TABLE_NAME","COLUMN_NAME","CONSTRAINT_NAME","REFERENCED_TABLE_NAME","REFERENCED_COLUMN_NAME"
proceduresetcatdetail,procedureSetCatID,prcdrStCtDtl_prcdrStCt1,proceduresetcat,procedureSetCatID
proceduresetcatdetail,procedureSetID,prcdrStCtDtl_prcdrStCt1,proceduresetcat,procedureSetID
proceduresetcatdetaildef,procedureSetCatDetailID,prcdrStCtDtlDf_prcdrStCtDtl1,proceduresetcatdetail,procedureSetCatDetailID
proceduresetcatdetaildef,procedureSetCatID,prcdrStCtDtlDf_prcdrStCtDtl1,proceduresetcatdetail,procedureSetCatID
proceduresetcatdetaildef,procedureSetID,prcdrStCtDtlDf_prcdrStCtDtl1,proceduresetcatdetail,procedureSetID
prodbenefittype,productVersionID,prdBnftTyp_prdct1,product,productVersionID
prodbengroup,productVersionID,prdBnGrp_prdct1,product,productVersionID
prodbennetworksched,productVersionID,prdBnNtwrkSchd_prdct1,product,productVersionID
prodgovbentype,productVersionID,prdGvBnTyp_prdct1,product,productVersionID
produceraddress,producerID,prdcrddrss_prdcr1,producer,producerID
producerelectroniccomm,producerID,prdcrlctrncCmm_prdcr1,producer,producerID
producerexternalid,producerID,prdcrxtrnlD_prdcr1,producer,producerID
producernote,producerID,prdcrNt_prdcr1,producer,producerID
producerphone,producerID,prdcrPhn_prdcr1,producer,producerID
productbenefit,productVersionID,prdctBnft_prdct1,product,productVersionID
productgensettings,productVersionID,prdctGnSttngs_prdct1,product,productVersionID
productnote,productVersionID,prdctNt_prdct1,product,productVersionID
productstoploss,productVersionID,prdctStplss_prdct1,product,productVersionID
productstoplossexclopertxtype,productStoplossSettingsID,prdctStplssxclprTxTyp_prdctStplssSttngs1,productstoplosssettings,productStoplossSettingsID
productstoplossexclopertxtype,productVersionID,prdctStplssxclprTxTyp_prdctStplss1,productstoploss,productVersionID
productstoplosssettings,productVersionID,prdctStplssSttngs_prdctStplss1,productstoploss,productVersionID
productvalidation,productVersionID,prdctVldtn_prdct1,product,productVersionID
promptpayscheddetail,promptPaySchedID,prmptPySchdDtl_prmptPySchd1,promptpaysched,promptPaySchedID
promptpayschednote,promptPaySchedID,prmptPySchdNt_prmptPySchd1,promptpaysched,promptPaySchedID
provcertschedaccreditation,provCertSchedID,prvCrtSchdccrdttn_prvCrtSchd1,provcertsched,provCertSchedID
provcertschedclia,provCertSchedID,prvCrtSchdCl_prvCrtSchd1,provcertsched,provCertSchedID
provcertscheddegree,provCertSchedID,prvCrtSchdDgr_prvCrtSchd1,provcertsched,provCertSchedID
provcertschedexcludeprovider,provCertSchedID,prvCrtSchdxcldPrvdr_prvCrtSchd1,provcertsched,provCertSchedID
provcertschedexcludeprovidersv,provCertSchedExcludeProviderID,prvCrtSchdxcldPrvdrSv_prvCrtSchdxcldPrvdr1,provcertschedexcludeprovider,provCertSchedExcludeProviderID
provcertschedhold,provCertSchedID,prvCrtSchdHld_prvCrtSchd1,provcertsched,provCertSchedID
provcertschedlicense,provCertSchedID,prvCrtSchdLcns_prvCrtSchd1,provcertsched,provCertSchedID
provcertschednote,provCertSchedID,prvCrtSchdNt_prvCrtSchd1,provcertsched,provCertSchedID
provcertschedserv,provCertSchedID,prvCrtSchdSrv_prvCrtSchd1,provcertsched,provCertSchedID
provcertschedstate,provCertSchedID,prvCrtSchdStt_prvCrtSchd1,provcertsched,provCertSchedID
provcertschedtaxonomy,provCertSchedID,prvCrtSchdTxnmy_prvCrtSchd1,provcertsched,provCertSchedID
provcertsethold,provCertSetID,prvCrtStHld_prvCrtSt1,provcertset,provCertSetID
provcertsetnote,provCertSetID,prvCrtStNt_prvCrtSt1,provcertset,provCertSetID
provcertsetschedassign,provCertSchedID,prvCrtStSchdssgn_prvCrtSchd1,provcertsched,provCertSchedID
provcertsetschedassign,provCertSetID,prvCrtStSchdssgn_prvCrtSt1,provcertset,provCertSetID
provcontract,provContractHeaderID,prvCntrct_prvCntrctHdr1,provcontractheader,provContractHeaderID
provcontractaddress,provContractHeaderID,prvCntrctddrss_prvCntrct1,provcontract,provContractHeaderID
provcontractaddress,provContractVersionID,prvCntrctddrss_prvCntrct1,provcontract,provContractVersionID
provcontractaffilfilinglimit,provContractAffiliationID,prvCntrctfflFlngLmt_prvCntrctffltn1,provcontractaffiliation,provContractAffiliationID
provcontractaffilfinancialpen,financialPenaltyID,prvCntrctfflFnnclPn_fnnclPnlty1,financialpenalty,financialPenaltyID
provcontractaffilfinancialpen,provContractAffiliationID,prvCntrctfflFnnclPn_prvCntrctffltn1,provcontractaffiliation,provContractAffiliationID
provcontractaffilfinancialpen,provContractHeaderID,prvCntrctfflFnnclPn_prvCntrct1,provcontract,provContractHeaderID
provcontractaffilfinancialpen,provContractVersionID,prvCntrctfflFnnclPn_prvCntrct1,provcontract,provContractVersionID
provcontractaffiliation,provContractHeaderID,prvCntrctffltn_prvCntrct1,provcontract,provContractHeaderID
provcontractaffiliation,provContractVersionID,prvCntrctffltn_prvCntrct1,provcontract,provContractVersionID
provcontractaffiliation,providerOrgAffiliationID,prvCntrctffltn_prvdrrgffltn1,providerorgaffiliation,providerOrgAffiliationID
provcontractaffilnetpanel,provContractAffiliationID,prvCntrctfflNtPnl_prvCntrctffltn1,provcontractaffiliation,provContractAffiliationID
provcontractaffilnetpanel,provContractNetworkID,prvCntrctfflNtPnl_prvCntrctNtwrk1,provcontractnetwork,provContractNetworkID
provcontractcarrier,carrierID,prvCntrctCrrr_crrr1,carrier,carrierID
provcontractcarrier,provContractHeaderID,prvCntrctCrrr_prvCntrct1,provcontract,provContractHeaderID
provcontractcarrier,provContractVersionID,prvCntrctCrrr_prvCntrct1,provcontract,provContractVersionID
provcontractcarrierfilinglimit,provContractCarrierID,prvCntrctCrrrFlngLmt_prvCntrctCrrr1,provcontractcarrier,provContractCarrierID
provcontractcarrierfilinglimit,provContractHeaderID,prvCntrctCrrrFlngLmt_prvCntrctCrrr1,provcontractcarrier,provContractHeaderID
provcontractcarrierfilinglimit,provContractVersionID,prvCntrctCrrrFlngLmt_prvCntrctCrrr1,provcontractcarrier,provContractVersionID
provcontractcarriersupportteam,provContractCarrierID,prvCntrctCrrrSpprtTm_prvCntrctCrrr1,provcontractcarrier,provContractCarrierID
provcontractcarriersupportteam,provContractHeaderID,prvCntrctCrrrSpprtTm_prvCntrctCrrr1,provcontractcarrier,provContractHeaderID
provcontractcarriersupportteam,provContractSupportTeamID,prvCntrctCrrrSpprtTm_prvCntrctSpprtTm1,provcontractsupportteam,provContractSupportTeamID
provcontractcarriersupportteam,provContractVersionID,prvCntrctCrrrSpprtTm_prvCntrctCrrr1,provcontractcarrier,provContractVersionID
provcontractcontact,contactID,prvCntrctCntct_cntct1,contact,contactID
provcontractcontact,provContractHeaderID,prvCntrctCntct_prvCntrct1,provcontract,provContractHeaderID
provcontractcontact,provContractVersionID,prvCntrctCntct_prvCntrct1,provcontract,provContractVersionID
provcontractfilinglimit,provContractHeaderID,prvCntrctFlngLmt_prvCntrct1,provcontract,provContractHeaderID
provcontractfilinglimit,provContractVersionID,prvCntrctFlngLmt_prvCntrct1,provcontract,provContractVersionID
provcontractheader,providerOrgID,prvCntrctHdr_prvdrrg1,providerorg,providerOrgID
provcontractheadernote,provContractHeaderID,prvCntrctHdrNt_prvCntrctHdr1,provcontractheader,provContractHeaderID
provcontracthldfileuplderror,provContractHldFileUpldHdrID,prvCntrctHldFlpldrrr_prvCntrctHldFlpldHdr1,provcontracthldfileupldhdr,provContractHldFileUpldHdrID
provcontracthldfileupldstage,provContractHldFileUpldHdrID,prvCntrctHldFlpldStg_prvCntrctHldFlpldHdr1,provcontracthldfileupldhdr,provContractHldFileUpldHdrID
provcontracthold,provContractHeaderID,prvCntrctHld_prvCntrct1,provcontract,provContractHeaderID
provcontracthold,provContractVersionID,prvCntrctHld_prvCntrct1,provcontract,provContractVersionID
provcontractid,provContractHeaderID,prvCntrctD_prvCntrct1,provcontract,provContractHeaderID
provcontractid,provContractVersionID,prvCntrctD_prvCntrct1,provcontract,provContractVersionID
provcontractinactupldstage,provContractInactUpldHdrID,prvCntrctnctpldStg_prvCntrctnctpldHdr1,provcontractinactupldhdr,provContractInactUpldHdrID
provcontractlob,provContractHeaderID,prvCntrctLB_prvCntrct1,provcontract,provContractHeaderID
provcontractlob,provContractVersionID,prvCntrctLB_prvCntrct1,provcontract,provContractVersionID
provcontractlobclausecode,provContractHeaderID,prvCntrctLBClsCd_prvCntrctLB1,provcontractlob,provContractHeaderID
provcontractlobclausecode,provContractLOBID,prvCntrctLBClsCd_prvCntrctLB1,provcontractlob,provContractLOBID
provcontractlobclausecode,provContractVersionID,prvCntrctLBClsCd_prvCntrctLB1,provcontractlob,provContractVersionID
provcontractlobfilinglimit,provContractHeaderID,prvCntrctLBFlngLmt_prvCntrctLB1,provcontractlob,provContractHeaderID
provcontractlobfilinglimit,provContractLOBID,prvCntrctLBFlngLmt_prvCntrctLB1,provcontractlob,provContractLOBID
provcontractlobfilinglimit,provContractVersionID,prvCntrctLBFlngLmt_prvCntrctLB1,provcontractlob,provContractVersionID
provcontractmedpolicy,provContractHeaderID,prvCntrctMdPlcy_prvCntrct1,provcontract,provContractHeaderID
provcontractmedpolicy,provContractVersionID,prvCntrctMdPlcy_prvCntrct1,provcontract,provContractVersionID
provcontractmembergroup,contractMGSchedID,prvCntrctMmbrGrp_cntrctMGSchd1,contractmgsched,contractMGSchedID
provcontractmembergroup,provContractHeaderID,prvCntrctMmbrGrp_prvCntrct1,provcontract,provContractHeaderID
provcontractmembergroup,provContractVersionID,prvCntrctMmbrGrp_prvCntrct1,provcontract,provContractVersionID
provcontractnetwork,networkID,prvCntrctNtwrk_ntwrk1,network,networkID
provcontractnetwork,provContractHeaderID,prvCntrctNtwrk_prvCntrct1,provcontract,provContractHeaderID
provcontractnetwork,provContractVersionID,prvCntrctNtwrk_prvCntrct1,provcontract,provContractVersionID
provcontractnotes,provContractVersionID,prvCntrctNts_prvCntrct1,provcontract,provContractVersionID
provcontractowner,provContractHeaderID,prvCntrctwnr_prvCntrct1,provcontract,provContractHeaderID
provcontractowner,provContractVersionID,prvCntrctwnr_prvCntrct1,provcontract,provContractVersionID
provcontractplan,provContractHeaderID,prvCntrctPln_prvCntrct1,provcontract,provContractHeaderID
provcontractplan,provContractVersionID,prvCntrctPln_prvCntrct1,provcontract,provContractVersionID
provcontractproduct,provContractHeaderID,prvCntrctPrdct_prvCntrct1,provcontract,provContractHeaderID
provcontractproduct,provContractVersionID,prvCntrctPrdct_prvCntrct1,provcontract,provContractVersionID
provcontractsupportteam,provContractHeaderID,prvCntrctSpprtTm_prvCntrct1,provcontract,provContractHeaderID
provcontractsupportteam,provContractVersionID,prvCntrctSpprtTm_prvCntrct1,provcontract,provContractVersionID
provcontractsupportteam,supportTeamID,prvCntrctSpprtTm_spprtTm1,supportteam,supportTeamID
provcontracttaxonomy,provContractHeaderID,prvCntrctTxnmy_prvCntrct1,provcontract,provContractHeaderID
provcontracttaxonomy,provContractVersionID,prvCntrctTxnmy_prvCntrct1,provcontract,provContractVersionID
provcontracttin,provContractHeaderID,prvCntrctTN_prvCntrct1,provcontract,provContractHeaderID
provcontracttin,provContractVersionID,prvCntrctTN_prvCntrct1,provcontract,provContractVersionID
provdirsuppressregion,provDirSuppressID,prvDrSpprssRgn_prvDrSpprss1,provdirsuppress,provDirSuppressID
provexceptiondiagcode,provExceptionFlagID,prvxcptnDgCd_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provexceptiondiagcode,providerID,prvxcptnDgCd_prvxcptnFlg1,provexceptionflag,providerID
provexceptionflag,providerID,prvxcptnFlg_prvdr1,provider,providerID
provexceptionfundingsource,provExceptionFlagID,prvxcptnFndngSrc_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provexceptionlob,provExceptionFlagID,prvxcptnLb_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provexceptionmodcodes,provExceptionFlagID,prvxcptnMdCds_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provexceptionplaceofservice,provExceptionFlagID,prvxcptnPlcfSrvc_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provexceptionproccode,provExceptionFlagID,prvxcptnPrcCd_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provexceptionproccode,providerID,prvxcptnPrcCd_prvxcptnFlg1,provexceptionflag,providerID
provexceptionrevcodes,provExceptionFlagID,prvxcptnRvCds_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provexceptionstate,provExceptionFlagID,prvxcptnStt_prvxcptnFlg1,provexceptionflag,provExceptionFlagID
provideraccreditation,providerID,prvdrccrdttn_prvdr1,provider,providerID
provideradverseaction,providerID,prvdrdvrsctn_prvdr1,provider,providerID
provideradverseactioncode,providerAdverseActionID,prvdrdvrsctnCd_prvdrdvrsctn1,provideradverseaction,providerAdverseActionID
provideradverseactioncode,providerID,prvdrdvrsctnCd_prvdrdvrsctn1,provideradverseaction,providerID
provideradversebasis,providerAdverseActionID,prvdrdvrsBss_prvdrdvrsctn1,provideradverseaction,providerAdverseActionID
provideradversebasis,providerID,prvdrdvrsBss_prvdrdvrsctn1,provideradverseaction,providerID
provideralias,providerID,prvdrls_prvdr1,provider,providerID
providerapplication,providerID,prvdrpplctn_prvdr1,provider,providerID
providerassigntypetaxonomycode,providerAssignmentType,prvdrssgnTypTxnmyCd_prvdrssgnmntTyp1,providerassignmenttype,providerAssignmentType
providercertification,providerTaxonomyID,prvdrCrtfctn_prvdrTxnmy1,providertaxonomy,providerTaxonomyID
providerchiroclinicaleff,providerID,prvdrChrClnclff_prvdr1,provider,providerID
providercontactaddress,providerContactID,prvdrCntctddrss_prvdrCntct1,providercontact,providerContactID
providercontactaddressphone,providerContactAddressID,prvdrCntctddrssPhn_prvdrCntctddrss1,providercontactaddress,providerContactAddressID
providercontactaddressphone,providerContactPhoneID,prvdrCntctddrssPhn_prvdrCntctPhn1,providercontactphone,providerContactPhoneID
providercontactelectroniccom,providerContactID,prvdrCntctlctrncCm_prvdrCntct1,providercontact,providerContactID
providercontactphone,providerContactID,prvdrCntctPhn_prvdrCntct1,providercontact,providerContactID
providercover,providerID,prvdrCvr_prvdr1,provider,providerID
providercredential,providerID,prvdrCrdntl_prvdr1,provider,providerID
providereducation,providerID,prvdrdctn_prvdr1,provider,providerID
providerelectroniccomm,providerID,prvdrlctrncCmm_prvdr1,provider,providerID
providerencumbrance,providerID,prvdrncmbrnc_prvdr1,provider,providerID
providerencumbrancepayment,providerEncumbranceID,prvdrncmbrncPymnt_prvdrncmbrnc1,providerencumbrance,providerEncumbranceID
providerencumbrancepayment,providerID,prvdrncmbrncPymnt_prvdrncmbrnc1,providerencumbrance,providerID
providerfedexcl,providerID,prvdrFdxcl_prvdr1,provider,providerID
providerhold,holdCode,prvdrHld_hldCd1,holdcode,holdCode
providerhold,providerID,prvdrHld_prvdr1,provider,providerID
providerhospitalaffil,facilityID,prvdrHsptlffl_prvdr2,provider,providerID
providerhospitalaffil,providerID,prvdrHsptlffl_prvdr1,provider,providerID
providerhours,providerID,prvdrHrs_prvdr1,provider,providerID
providerhours,providerLocationAffiliationID,prvdrHrs_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerid,providerID,prvdrD_prvdr1,provider,providerID
provideridlocation,providerID,prvdrDLctn_prvdrD1,providerid,providerID
provideridlocation,providerIDID,prvdrDLctn_prvdrD1,providerid,providerIDID
provideridlocation,providerLocationAffiliationID,prvdrDLctn_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerjudgement,providerID,prvdrJdgmnt_prvdr1,provider,providerID
providerlanguage,providerID,prvdrLngg_prvdr1,provider,providerID
providerliabilityins,liabCarrierID,prvdrLbltyns_lbltyCrrr1,liabilitycarrier,liabCarrierID
providerliabilityins,providerID,prvdrLbltyns_prvdr1,provider,providerID
providerlicense,providerID,prvdrLcns_prvdr1,provider,providerID
providerlocaffilclinicaleff,providerLocationAffiliationID,prvdrLcfflClnclff_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerlocationaccred,providerAccreditationID,prvdrLctnccrd_prvdrccrdttn1,provideraccreditation,providerAccreditationID
providerlocationaccred,providerLocationAffiliationID,prvdrLctnccrd_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerlocationaffiliation,providerID,prvdrLctnffltn_prvdr1,provider,providerID
providerlocationaffiliation,providerOrgLocationID,prvdrLctnffltn_prvdrrgLctn1,providerorglocation,providerOrgLocationID
providerlocationcontact,providerContactID,prvdrLctnCntct_prvdrCntct1,providercontact,providerContactID
providerlocationcontact,providerLocationAffiliationID,prvdrLctnCntct_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerlocationhospaffil,providerHospitalAffilID,prvdrLctnHspffl_prvdrHsptlffl1,providerhospitalaffil,providerHospitalAffilID
providerlocationhospaffil,providerLocationAffiliationID,prvdrLctnHspffl_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerlocationlanguage,providerLocationAffiliationID,prvdrLctnLngg_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerlocationphone,providerID,prvdrLctnPhn_prvdrLctnffltn1,providerlocationaffiliation,providerID
providerlocationphone,providerLocationAffiliationID,prvdrLctnPhn_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerlocationtaxonomy,providerLocationAffiliationID,prvdrLctnTxnmy_prvdrLctnffltn1,providerlocationaffiliation,providerLocationAffiliationID
providerlocationtaxonomy,providerTaxonomyID,prvdrLctnTxnmy_prvdrTxnmy1,providertaxonomy,providerTaxonomyID
providermalpractice,providerID,prvdrMlprctc_prvdr1,provider,providerID
providermedicareoptoutstaging,providerMedicareOptOutHeaderID,prvdrMdcrpttStgng_prvdrMdcrpttHdr1,providermedicareoptoutheader,providerMedicareOptOutHeaderID
providernotes,providerID,prvdrNts_prvdr1,provider,providerID
providerorgaffiliation,providerID,prvdrrgffltn_prvdr1,provider,providerID
providerorgaffiliation,providerOrgID,prvdrrgffltn_prvdrrg1,providerorg,providerOrgID
providerorgalias,providerOrgID,prvdrrgls_prvdrrg1,providerorg,providerOrgID
providerorgelectroniccomm,providerOrgID,prvdrrglctrncCmm_prvdrrg1,providerorg,providerOrgID
providerorgfacility,providerOrgID,prvdrrgFclty_prvdrrg1,providerorg,providerOrgID
providerorgfacility,providerOrgLocationID,prvdrrgFclty_prvdrrgLctn1,providerorglocation,providerOrgLocationID
providerorghold,holdCode,prvdrrgHld_hldCd1,holdcode,holdCode
providerorghold,providerOrgID,prvdrrgHld_prvdrrg1,providerorg,providerOrgID
providerorgid,providerOrgID,prvdrrgD_prvdrrg1,providerorg,providerOrgID
providerorgidlocation,providerOrgIDID,prvdrrgDLctn_prvdrrgD1,providerorgid,providerOrgIDID
providerorgidlocation,providerOrgLocationID,prvdrrgDLctn_prvdrrgLctn1,providerorglocation,providerOrgLocationID
providerorglocation,providerOrgID,prvdrrgLctn_prvdrrg1,providerorg,providerOrgID
providerorglocationclaimalias,providerOrgLocationID,prvdrrgLctnClmls_prvdrrgLctn1,providerorglocation,providerOrgLocationID
providerorglocationclia,providerOrgLocationID,prvdrrgLctnCl_prvdrrgLctn1,providerorglocation,providerOrgLocationID
providerorglocationid,providerOrgLocationID,prvdrrgLctnD_prvdrrgLctn1,providerorglocation,providerOrgLocationID
providerorglocationphone,providerOrgLocationID,prvdrrgLctnPhn_prvdrrgLctn1,providerorglocation,providerOrgLocationID
providerorgnote,providerOrgID,prvdrrgNt_prvdrrg1,providerorg,providerOrgID
providerorgtin,providerOrgID,prvdrrgTN_prvdrrg1,providerorg,providerOrgID
providerorgtin,provTINID,prvdrrgTN_prvTN1,provtin,provTINID
providerorgtingroupmodeltype,providerOrgTINID,prvdrrgTNGrpMdlTyp_prvdrrgTN1,providerorgtin,providerOrgTINID
providerpeerreview,providerID,prvdrPrRvw_prvdr1,provider,providerID
providerpickclaim,providerPickCountID,prvdrPckClm_prvdrPckCnt1,providerpickcount,providerPickCountID
providerpremiumdesignation,providerID,prvdrPrmmDsgntn_prvdr1,provider,providerID
providerprocessexception,providerID,prvdrPrcssxcptn_prvdr1,provider,providerID
providerrefaddress,providerID,prvdrRfddrss_prvdrRfrncs1,providerreferences,providerID
providerrefaddress,providerReferencesID,prvdrRfddrss_prvdrRfrncs1,providerreferences,providerReferencesID
providerreferences,providerID,prvdrRfrncs_prvdr1,provider,providerID
providersanction,providerID,prvdrSnctn_prvdr1,provider,providerID
providersanctionlicense,providerID,prvdrSnctnLcns_prvdrSnctn1,providersanction,providerID
providersanctionlicense,providerLicenseID,prvdrSnctnLcns_prvdrLcns1,providerlicense,providerLicenseID
providersanctionlicense,providerSanctionID,prvdrSnctnLcns_prvdrSnctn1,providersanction,providerSanctionID
providersetassignedprov,providerSetID,prvdrStssgndPrv_prvdrSt1,providerset,providerSetID
providersetassignedtaxonomy,providerSetID,prvdrStssgndTxnmy_prvdrSt1,providerset,providerSetID
providertaxonomy,providerID,prvdrTxnmy_prvdr1,provider,providerID
providertinaddreleccomm,provTINAddressesID,prvdrTNddrlcCmm_prvTNddrsss1,provtinaddresses,provTINAddressesID
providertinaddreleccomm,provTINID,prvdrTNddrlcCmm_prvTNddrsss1,provtinaddresses,provTINID
